,total_mv,net_profit_to_total_mktcap_ttm,book_value_to_total_mktcap_mrq,net_cash_flow_to_total_mktcap_ttm,net_profit_to_book_value_ttm,total_vol_21,max_plus_21,momentum_21,turnover_252,abnormal_turnover_21,asset_growth_mrq,accrual_to_asset_ttm,net_operating_asset_to_asset_mrq,illiq_252,gross_profit_to_asset_q_trend,net_cash_flow_to_revenue_ttm,ebit_to_tangible_capital_ttm,return_on_invested_capital_ttm,return_on_net_operating_asset_ttm,gross_profit_to_asset_ttm,deflated_gross_profit_to_asset_ttm,operating_profit_to_book_value_ttm,cash_based_operating_profit_to_asset_ttm,abnormal_capital_investment_ttm,sell_exp_to_revenue_ttm,gross_profit_margin_ttm,net_profit_margin_ttm,asset_turnover_ttm,net_profit_to_asset_yoy_chg,non_operating_profit_to_total_profit_ttm,net_profit_yoy_pct_chg_acc,net_profit_to_asset_yoy_chg_acc,idios_vol_ff3_21,total_skewness_252,co_skewness_252,idios_skewness_ff3_252,tpi_21,revenue_to_total_mktcap_ttm,noa_to_noacap_mrq,book_value_plus_rdexp_sga_to_total_mktcap_ttm,liquidity_shock_21_252,book_value_yoy_pct_chg,revenue_yoy_pct_chg,capital_exp_to_asset_ttm,sell_exp_to_asset_ttm,price_delay_one_252,zero_return_ratio_252,amount_21,momentum_academic_252_21,idios_momentum_ff3_252_21,idios_momentum_capm_252_21,capital_gain_overhang_252,composite_equity_issuance_252,earnings_announcement_return1,jump1,inventories_to_revenue_ttm,total_accrual_to_net_profit_ttm,accrual_to_net_profit_ttm,inv_yoy_chg_on_asset,capital_exp_yoy_pct_chg,sellexp_to_total_mktcap_ttm,[close],fix_asset_to_asset_mrq,accrual_to_asset_sloan_ttm,asset_turnover_yoy_chg,ebitda_to_enterprise_value_mra,inventories_yoy_pct_chg,market_beta_252,market_downside_beta_252,price_to_high_252,earnings_announcement_return2,earnings_announcement_return3,intraday_momentum_21,market_correlation_252,operating_income_to_revenue_ttm,operating_income_to_revenue_yoy_chg,price_delay_three_252,price_delay_two_252,tax_yoy_chg_to_asset,book_value_plus_rdexp_to_total_mktcap_ttm,contributed_capital_to_total_mktcap_mrq,expected_shortfall_252,firm_age,long_term_reversal_756,momentum_acceleration_252_21,net_cash_flow_to_asset_yoy_chg,net_operating_asset_to_asset_yoy_chg,retained_earnings_to_total_mktcap_mrq,revenue_to_net_operating_asset_ttm,revenue_to_net_operating_asset_yoy_chg,similar_stock_momentum_21,systematic_volatility_risk_252,tail_beta_252,tail_risk_756,total_asset_to_total_mktcap_mrq,total_liab_to_total_mktcap_mrq,two_year_capital_exp_yoy_pct_chg,value_at_risk_252,altman_zscore,ohlson_score,aqr_profitability,aqr_growth,aqr_quality,aqr_safety,beneish_score,gmo_score,buffett_zscore,change_in_net_working_capital,change_in_net_non_current_operating_assets,change_in_non_current_operating_assets,change_in_net_financial_assets,change_in_net_operating_assets,total_accruals,operating_leverage,changes_in_long_term_net_operating_assets,alpha_momentum_ff3_252,information_discreteness,payout
2012-08-31,0.11090655644757053,-0.03641801179767212,0.01601472210414967,0.029454488535038625,-0.004777396518753307,-0.04689411618436001,0.00746630172404561,0.0754056336139205,-0.06592398515976194,0.057963104877082006,-0.0072494816526564865,0.031477529335695476,-0.00018187994223839432,0.054515696591390106,0.0426839197129798,0.013070119595961938,-0.02576331696530554,0.03398965571822987,-0.030879841518752227,-0.05367889250223512,-0.040331234677061345,-0.012192452394173103,0.04402485041428528,0.014382055090785384,0.021908710821286204,0.01124335237132057,0.0006401333208682081,0.04641695283692138,-0.02071097930081811,-0.024190539294639324,0.013409584082563764,0.029990219149016117,-0.01294218837967398,0.03066007980232699,-0.09643596518625819,-0.018065113810665778,0.019151017890309374,0.005613508011441781,0.026810008794863394,-0.00830800661449449,0.055224976972211626,0.0042960311994869604,0.019613937843147022,-0.019408130735431572,-0.0033641176023561092,0.06469943407655931,-0.009380888247644714,0.0645157789698052,-0.04630074803197115,0.029914505710735284,0.04092626109366071,0.04420129063895928,0.0360725488673761,-0.021171310222937723,-0.0904532304953124,-0.020235211595259428,-0.013956272570982975,0.009896771936234616,-0.03193717939111829,-0.02450299129050615,-0.02452645074096349,0.03577592082755143,0.014255697503405829,0.0021688858892554563,0.02593829510606327,-0.020304735745401592,0.005080288573287128,0.010506608902675296,-0.03421251266184677,-0.03173311108709598,-0.039261794043420895,-0.05817591516095755,0.07354675535192712,0.03067928406557885,0.00039498813959149004,-0.03414856822593049,0.07196482245770308,0.07065051317381399,-0.005519697029234827,0.013583084885190888,0.014946457446770034,-0.07265138158781748,0.05415431140872262,-0.013058648764964542,0.02909016423281896,-0.026488396631408784,0.013872264004776258,-0.0038427177975132176,-0.019706883158414956,0.03045366592458021,0.09748541560917345,-0.0768267800108664,-0.030487339222861287,0.050157496744860364,-0.05264048765417806,-0.046135834925685626,-0.0009004362391995535,-0.0788938803680348,0.044955828098160566,-0.012153556659375675,-0.024422643165328828,-0.061528956298183335,-0.03494190729224367,-0.00028686616016571076,-0.022703855448073518,0.015664928383088084,-0.011766378410208223,-0.0006845941449531434,-0.03665757125300928,-0.011151887452488962,-0.03191162216530952,-0.038129176091169836,0.014184268501016506,-0.031222560550912992,0.030558577119653485,-0.06547418867938037,0.009045027806197536,0.012902247926362742
2012-09-30,-0.022530597480746817,0.030279687155993606,-0.05005860020649433,-0.05040831365019405,0.017607211026772207,-0.01404343066785696,0.01251497299185278,0.0810676571481661,0.018890853223987314,-0.002678602077344827,0.014412714420883654,-0.056344074902141106,-0.011027017454050325,-0.019410171317278513,-0.0436808771913515,0.0075136716512107515,0.009698359814987345,-0.06024601008450747,0.0466576288480236,0.0578934833272603,0.04892375981679775,0.009462599191844001,-0.05078194654517687,-0.00712815724749416,-0.0555065916302,-0.031450617444567674,-0.002520149834619012,-0.011169245809035111,0.0011825518306940452,-0.0011542483672324355,0.005119426389067261,-0.027969416658911728,-0.005738003636621025,-0.005674569117295025,0.05112955364904459,0.027380568533087457,0.0005646215350699757,-0.03032158736596635,-0.04660246394998546,-0.05116890209602609,0.019709348194374865,-0.04086947647532102,-0.03239668930767392,-0.013858318940354941,-0.025866901986534963,-0.04286831862268925,-0.014606422923084894,-0.028191090204323754,0.00792662074732764,0.06018770409957641,0.07161359111736543,0.023185734512014777,-0.03538334614167371,-0.01918116752148702,-0.02130150882867521,-0.001369445358952559,-0.03568773128939795,-0.047969570529979855,0.012365385183058741,0.0038759057977564293,-0.02841613052196057,-0.05375918482563935,-0.010912327498442398,-0.011121337304875967,-0.022521974179054993,0.037157457982147424,-0.001931065152541711,-0.07662774162070529,0.006881969231182561,-0.0246699884747712,-0.02034727046158502,-0.01917967385019881,0.08148444496325913,-0.026564303864655026,0.009150151932082129,-0.027234575030290697,-0.02467398801728793,-0.024673988017287485,-0.0040997760178862475,-0.054012908541533955,-0.03485953688881116,0.01215468006499143,-0.04073208180058363,-0.006732749258659965,-0.028360555130687803,-0.015503384176315027,-0.015371597971164608,-0.005700832937320932,0.04159778336083808,-0.02712765407590112,0.0337121300409724,0.023753080368772883,0.016784159099257456,-0.030739711298950034,-0.009734452584581499,-0.00758215950068597,-0.0228448071280396,0.01838007595789315,-0.01343924782346817,0.0071656788093621415,0.04590986987913093,0.05240114576000798,0.0361373735983892,-0.0026376016901097366,0.005214283365493566,-0.004190344667656998,-0.04056731675985081,-0.00014502242444947022,0.01722883395288899,-0.02639099675063794,0.03666479598287031,0.02443961559056751,-0.026691916439291807,-0.006393571634657258,-0.02169899149211907,0.033309163293405275,-0.011399693479824835,-0.021422451643158702
2012-10-31,0.01967412174783223,-0.0003050196294550611,0.0330300760108756,0.01499777060397145,0.0048934351400493625,0.05735797384684349,0.04790888356656353,0.02287593287351375,0.012807346029904854,0.05293457176666072,-0.016526270401488796,0.017597537002651875,0.01770561265775361,0.018816407824035153,-0.014575354693548093,7.527854622424446e-05,0.0027652802243209873,0.002286725714312765,-0.015215662954876863,-0.03595917409438654,-0.03363693348354513,0.017998942774440252,-0.0019053569273099757,-0.0038145359556081004,0.026212620213330373,0.015393479464945958,0.004811898445764795,0.005586250408432747,0.03474682632699122,0.013882465612792827,0.03751915652164761,0.04122903289836177,0.04902517832719255,0.006947446459621531,-0.0033909501704468825,-0.024087732213485924,0.035444490028344156,0.010666186434421299,0.016582964556154267,0.023993889187949313,0.01698472221159275,0.015851625712539508,0.014896618373224202,0.016720704741827963,0.015062383789185785,-0.011239940474745302,0.016887230104312367,0.030462124370996824,-0.000969466454987189,0.030429859254648917,0.04084013068242598,0.02603725974530846,0.0039110511568166695,0.02538630735839842,0.056246977757203,0.03405997311653619,0.00604933502003957,-0.0019359783074662795,0.013188719391787784,0.0009526361485828749,0.021908221635700165,0.053379397856764044,-0.005893900907621208,0.013946562613541325,0.012840612373034022,-0.005644798054171285,0.006155124784950949,0.05881078577930632,0.013221189665122535,0.0033943253881132396,0.024270064253034906,0.018371683396233962,0.015603455201392502,0.02224347801495552,0.006234498092629104,0.022363616169294387,0.0073937549791379675,0.006965074461753873,0.016727045334230084,0.028934409514298376,0.030819762733646172,0.021869318068274746,-0.020653095739104677,0.003588300645591458,-0.004635553178137464,-0.0003229935881354784,0.028946483835239456,0.008838664981550948,0.00021047718126376846,0.0006126869297383708,0.03485354360707049,-0.02912158218536054,0.02668440302636932,-0.011865185174258941,-0.009075648880378928,-0.017768083546146674,8.827846185122112e-05,0.008343513745373454,0.004790449576186462,-0.012977978168631,-0.00397944139526174,-0.023543142743130296,-0.0008381620065212037,0.029399423097898336,0.0011287950263935143,-0.008325529494600081,0.04246315897263464,0.03447087027996942,-0.019657640118653674,0.009427552799108785,-0.0037122279426562432,-0.008949081861902797,0.00012382263604360233,-0.003552835938995802,-0.014488921977490965,-0.015818281596943207,-0.0004036004180490993,0.003704796724254278
2012-11-30,-0.05195226418864907,0.06937223319598163,0.10916099442874738,0.07949934837050254,0.08885721077142683,0.08679019825255185,0.10026359660435391,-0.05726588698961854,0.09877029687502004,-0.013041492393032317,0.03529798464182887,0.037009160003660724,0.07149442343701085,-0.053783833064431796,0.003901698013378807,-0.06223035253644904,-0.009244912872186095,0.023899358408909332,-0.06540790846874034,-0.1147666408614697,0.03272856490097997,0.08018096924277773,-0.039357617937132106,-0.04519394024011392,-0.07707200093098943,0.07121682802350304,0.07003657142438013,0.003973209313328341,-0.02887134662483537,-0.009240459916200705,0.0009014880576527773,-0.03405328444625111,0.09749578754586075,-0.057835793486262,0.11964171797375522,0.0672355841377219,0.11546188984401806,0.07973564823781787,0.10512545913923776,0.11813979641477812,0.07104324347387136,-0.04043586805746602,0.004274440872589214,0.057651852445992025,-0.06780019103017731,-0.08232410391956091,0.09526265665067668,-0.05893658818710268,0.038517597387180524,-0.06249621957560514,0.013748208791675931,-0.03520809673127445,0.01965695549797475,0.03547031383753951,0.015138246067434746,0.02974357781527437,0.10232279733927296,0.06756379790357825,0.02290844079554022,0.026980577510425152,0.0023937308553076964,0.0811159637829264,0.04818943451934776,0.010848901987361992,-0.05570284089539723,-0.036060700366205456,-0.002964932657373631,0.047672742456966954,0.09230473765391156,0.0864495188725769,0.04569877980567516,0.0321220963634703,-0.020293255449989278,-0.0493198194816572,0.07242531660928597,-0.01105134515205719,-0.08641256186614421,-0.08654347324742928,0.010296608643537764,0.10699573896944525,0.06887886895670714,0.10743466394335544,-0.00904854186382642,0.0740722349713665,0.06647797267529887,0.009369167155616642,0.014374428277740381,0.11765589629783957,-0.06564335461742299,-0.03794166606022942,-0.10335964494394212,0.08406223441468252,0.1012639037359988,0.03498198308051437,0.09251095183898805,0.09574638560102267,0.041067747574174196,0.10386944022973421,-0.06561076460613191,-0.004978653430911084,0.02472687783434724,-0.0020689151347667023,0.024219539534055645,0.015045178859596553,0.04655107166880168,0.025338321979270217,0.08927982881642971,0.0014152715748525502,0.05946852708477901,0.07308572901133348,0.020986542992829538,0.02123649734971944,0.030912028330611463,0.034729044861662284,0.037957075469423285,0.04203876485438718,0.077178507091052,-0.01746763380843419
2012-12-31,-0.002127543745997551,0.029939285559098305,0.044395224538408495,-0.07694778093952981,0.0015826536911704991,-0.023694042957723926,-0.07685944959907798,0.06848100171071692,-0.02801534049398935,0.04951875338772038,-0.006881639801747053,-0.06329683909762585,-0.002066678014397416,0.003834725793832927,0.02664194970451428,0.06772361011979955,0.048548475310470574,0.03141759722652049,0.01038246966766887,0.01481752658096891,0.0274624033402342,0.010630338390299032,0.031026540178513695,0.008641111961542602,-0.01678241766965538,-0.026958180794410147,-0.000616601574554565,-0.060249242767519195,-0.05057775837556289,-0.012616927483266593,-0.012967841481738018,-0.03299721470707917,-0.01826993923250364,0.016959757110289964,-0.013373232090044374,0.024349416225500242,0.014638188229551874,-0.012627240694780273,0.03174013463715464,0.044609289624432114,0.05979971956469887,-0.010341648860881625,-0.037229562088007206,0.05398125977074697,-0.01060270336889646,-0.05460913958456137,-0.04221106766509952,0.006243983828656319,-0.017942803908121085,0.04218941935063869,-0.031727137243007686,0.09425564806850106,-0.03899596552133011,-0.007241851648192021,0.005757136140004615,0.06972000058552075,-0.052507612059970565,-0.012546009302670802,0.014169283684478007,-0.013485320447832683,0.0239532158921425,-0.07334294087184068,0.02095412123777285,0.0028709871224896766,-0.0809175649730498,-0.010700566008483792,-0.012967279896469952,-0.07576739478141414,-0.0325273280621885,-0.08522176131761627,-0.013175390549156507,-0.09526534873408332,0.08361318014371211,-0.0866332952938802,-0.002786298727908809,-0.05338867835246841,-0.022738100331642253,-0.022908135764589943,-0.02241994665313829,0.04409776981506908,-0.03302294678105855,-0.02761362219398511,0.04233896080061994,0.018875006876908573,0.0797635878828673,0.09594209797078546,0.036200543083604986,-0.025061506843050863,-0.01918735025524576,0.003934133898837677,0.06275116914584267,-0.014156346077545123,-0.047328223949793635,-0.08116906125678236,0.05662092438282107,0.0684512470121088,-0.007202538773482203,-0.023964347613868675,-0.06005941135018089,-0.032598155653654315,-0.0318143855946631,0.02456606349943047,0.016798432087331783,-0.036339886726059145,-0.10335043875807948,-0.057387041804711325,-0.09880174912806172,0.0028287856294493263,0.03410909553633257,-0.0034223491701816933,0.018559969907020912,0.031065530134976704,0.043502510533351746,0.0035985956268027586,0.002132769930073275,0.006409513369024511,-0.07075914042463327,-0.040942300172414514
2013-01-31,0.013073135363225408,-0.021044592655949268,0.056050465867741206,-0.008425576656877931,0.025824123690480816,0.007723215651516346,-0.0030917400536876194,-0.006651900649884412,-0.02999436481118778,0.03147396229811483,-0.004708222145571428,-0.030089594157836963,0.027857492657188843,0.015112256748491593,-0.024168291823481125,0.014716693433041161,0.010006829521223892,-0.04372681384362753,-0.019520498379254292,-0.05430235905161562,-0.03282396485474015,0.019830213169752753,-0.007165551528113934,0.005872733690563514,0.05228405076262632,0.03087406550013183,0.04509413195110512,-0.04829837100761747,-0.004607724216079134,-0.019869005227747705,0.0095883636364138,0.004603734724206943,0.03314628385144691,-0.058427937319752266,-0.018280298584566257,0.008692868042290636,0.03018033751853544,-0.026839210635716926,0.0566887733841237,0.050205161615216154,0.05509632966204747,-0.005878453425508745,-0.0186329452949221,0.034020133404740305,0.054729941620249134,0.021515782635042946,-0.017582535902081364,0.02715144420533533,-0.01814347679132111,-0.029399812040068696,-0.045355015165126744,0.007737743518555273,-0.015678603218862275,0.010847824540661799,0.002753309348078048,-0.05592779950837423,0.007613200379172014,-0.019402327463703406,-0.04716239910715636,-0.020713139339213482,0.02871433095946707,0.0422171865321781,0.03723642839737473,0.050862329308204446,0.010998176037765317,-0.057211564106643964,-0.012865057587891693,0.031111637668211678,-0.03493674542086822,0.03753613584329263,-0.030469117925896683,-0.011822174939555952,-0.0026277379973200787,-0.03794662050092201,0.031852093589394004,-0.032156077177941,-0.025052214600295608,-0.02495337178041379,0.014127862552228976,0.051726078019102006,-0.031014973151981762,-0.03214620306611171,0.02919654283551587,-0.0008782460799536818,-0.043839592780113845,0.05075266403158407,0.0320193926078276,-0.005154741744000102,-0.06947756957501783,0.060823268172321865,-0.010417729531222886,0.01350252414976194,-0.0042748410219719535,0.004605108316247275,-0.01987558737980133,-0.03826302834894135,-0.025152032486147613,-0.029118814005088867,0.008276923532048341,-0.028478000450201657,-0.006477670663112667,-0.016095744043408855,0.005771965161707859,-0.0543541350178971,-0.030441022091853176,-0.03082719696705949,-0.005043381504327371,0.050862329308204446,0.0071535885077878,0.01900701339597677,0.019908645344275167,-0.011502887710284071,0.008580790290218188,-0.05792647903420001,-0.045102227494688396,-0.03731371187554,-0.004334860527781981,0.008800030300128547
2013-02-28,0.04935966906511613,-0.01916788402188463,-0.056951911494957375,-0.05761386819513481,-0.03065189302350535,-0.07452365661486227,-0.07815260537099644,-0.0008189509887077673,-0.05112389968121811,0.05811458433121375,0.011662240177794825,-0.016449898318257716,-0.035504958585724666,0.05224153135611653,-0.002181000604543959,0.05066065935626396,0.008309756364025533,-0.05396559332887085,0.06660772755450661,0.050307933340727695,-0.016064289516733332,-0.0349616341463197,0.029049506445244067,0.016373923234566767,0.07689099559475299,-0.027360175937546805,-0.027074301214616514,0.0007279244238560523,0.005454557157555051,-0.019134806392279824,0.0025462237969422485,0.007417561767383507,-0.05948725310921843,0.04348137278329789,-0.055816508788656516,-0.021232170097919778,-0.04315372017803243,-0.05366995737085212,-0.05776854279769217,-0.04765587462432319,0.07259801656403098,0.011544223466629422,0.009929604002772097,-0.032400232373408056,0.039098613384427106,0.05660602195970377,-0.06355383583713337,0.05620320759966224,0.03449780305689987,-0.022507870407264874,-0.04690222652823994,0.0403543925220583,-0.01924582877243386,-0.0022239839747093537,-0.017264477743463846,0.00548738384915004,-0.04238080661940624,-0.067831795086719,0.004152069229057753,-0.004326781766547327,0.009196840172350118,-0.0248465552018039,-0.016081684824831965,0.009018911448152478,0.013343543603073105,0.017316700462667534,0.008667185022266821,0.008858836840320627,-0.01828826168397346,-0.040474876899848744,-0.0009508395004655945,-0.0038924511392390837,-0.04022288186202383,0.05539954434920713,-0.03308812877559264,-0.003977174347288948,0.050601952876675016,0.052666983574747306,0.046406484091455646,-0.0480431392330356,-0.024534462153174674,-0.06445719323995258,0.031131826604079427,-0.03435591868791743,0.038705778742405994,0.028978596508128618,0.0061161920245329515,-0.04725497346741969,0.046997223106108654,0.004594234893885885,-0.04954099519410193,-0.04390152090417032,-0.04916765019445157,0.034562088213580644,-0.06603046374807331,-0.07123714432145622,-0.04735227226256322,-0.058836996216937165,0.05302912023008588,0.021142947484006802,-0.02075848026832461,-0.0025185317277776065,-0.008131317495444712,0.005553780222962379,-0.049226675623507354,-0.004645409005131218,-0.02722945051016068,0.009023459006448409,-0.03917565210425633,-0.04778614665510106,-0.009015394896929374,-0.04048972589717781,-0.040630689285103716,-0.056441857685703645,-0.008004697646835979,0.004345664753673484,0.012900294605461937,0.018800778770507343
2013-03-31,0.025252564005926348,0.0010386821286731962,-0.05517992205117894,0.040818231774736424,0.017674527632424053,0.04881536643707174,0.018793483017742862,-0.05551808680323933,0.011487172582725247,0.028737521013198042,0.030686808495666962,0.011206528825581263,-0.01462786296444285,0.02706510949899299,-0.030519039292832062,0.0015419479477354336,-0.05067870017916798,-0.07756769938853059,0.061287774504547254,0.03273300499799647,0.025046374377531877,0.011460636356664389,-0.03473584765131399,0.019491900494089887,0.06248858458103701,0.02153970868384525,0.008990393012634379,0.06060218728195488,0.05399103786327719,-0.043187899911140026,0.002002249285517843,0.04105697741705183,0.015706202128609736,0.0445727848501799,-0.018479691937453024,0.012893625544662779,0.038691636835764265,-0.012051154620827398,-0.0390058180762195,-0.04710238329946104,0.04387829037333857,-0.005918833795469092,0.009574737219923413,-0.043774370298606646,0.05305331674925817,0.052397985500086786,0.01196554930253213,0.03431455872211564,0.050992849627459425,-0.00432035915525375,-0.03070186436498168,-0.03885790533092004,-0.009735382460962505,0.03999042328444269,-0.015847232029984837,-0.04619191890283991,0.02662662514238101,0.021307641663199317,-0.013076462292385793,0.017212221906836245,-0.011967411468717826,-0.009806693958561152,-0.04701653174320719,0.027859418820431192,0.05276438695310193,0.004881476935801654,0.004515551292135989,0.10567188502871894,0.032656242383970024,0.08730058409423669,0.03190075008399995,0.06406668140454796,-0.032518911235975834,0.09450599321527486,0.015663794450687107,0.037670865195493564,0.03130657930274694,0.029213328067514643,0.07214923047514843,-0.053291160821060224,-0.03784009633733587,-0.008143082243131317,0.02064529203826604,-0.061910431519429654,0.03613026059520219,-0.025645464279161367,0.0011581679263481526,0.0036416524548835705,0.025414937658144843,0.03561168976568885,-0.04736618722055186,0.003081052230626491,-0.005313523442984858,0.06667973836384189,-0.06834386823844507,-0.08666728240988997,-0.03991269781755069,0.0025953744192330763,0.06722134628019738,0.04124451668165274,0.039024920952362874,-0.021245885040373613,0.026364008492138935,0.026295787758008338,-0.010398508654813399,0.0352704657048557,0.023920493263823173,0.035276229043123886,-0.05240475580397275,-0.04033896792126346,-0.0647982758207657,-0.05166570733219045,-0.027355153782665176,-0.0024655607727339657,-0.018890631058974927,0.033547595050126056,0.021168146817119537,0.012937281055032446
2013-04-30,-0.005664687672539803,-0.0031243444792399266,-0.004019465375833198,-0.00837049731876427,0.021342576974235805,-0.01234256052103,0.0030040145059363477,0.018243102028559832,-0.019743780276988976,0.022324524202662954,0.02029979596275422,-0.01497784136038749,0.03340876407538751,-0.012164637512358745,-0.007408122687076135,-0.0006755371950435407,-0.003024088096631461,-4.4723860544770844e-05,-0.007950239489914912,0.0008104595696749595,0.011875214112904153,0.025914093816342798,0.0021771518290697456,0.03402145178966509,0.0162839342048976,0.0387951126111441,0.02233764715205344,-0.030613926960042948,0.01798712023176574,-0.016708057967407375,0.012156487348637834,0.022641208452785944,0.0340500539849643,0.011170435789963018,0.03412297914327622,0.045464996176922234,0.029702571643285824,-0.04468531008802423,-0.004373449527548368,-0.017003237036744667,-0.0167540336428309,-0.026016649785158386,0.03906451054748916,0.021347583898530864,0.017374567221120074,0.029858233730569395,0.0028719021468269768,-0.004289035270332642,0.049473614927677434,0.05281850087787987,0.011399578183248327,-0.005238538454165553,-0.023564582895082342,0.013455307647434522,-0.013927768410295194,0.02293096588924537,-0.01419449360096714,-0.014707519368185262,0.00434570312757232,-0.007309771900968487,0.0038103161235938376,0.005860400331835769,0.05132955537890527,-3.831637106188612e-05,0.007574291537200906,-0.02434364759673402,-0.002404857691840623,-0.007038469833188343,0.0075721477827248584,0.015361444485601505,0.01747839625318759,0.005454103013189937,0.012329338623418562,-0.007990735511882119,0.012667836378373654,0.007002630197533777,-0.0018042954590115068,-0.0021097327928857323,0.01973445447775246,-0.00965848611322817,-0.003449372550119123,-0.013688330990346831,0.03233749020931176,0.019954790129051103,-0.014467515907182427,0.027398815993073145,-0.013266486834615177,0.017123786439841804,-0.024282152245828192,0.017022147027300316,-0.017199704889895306,0.0024388367187500037,-0.02203180350251399,0.033028070871559456,-0.013072708355501339,-0.014394820553821241,-0.039177413824399876,-0.0016938750808521696,0.007847110234301402,0.019500332584791225,0.038649666607531996,0.006131259223059349,0.01877949588033956,-0.0268357599828829,-0.018796517174226257,0.0014827974150692924,0.008350991234394978,-0.0041112154030168435,0.02240291794745264,0.035493413044550226,0.028376251527683638,0.004230662320450218,-0.0010564650066116066,-0.004343819573421448,0.008859331897509981,0.04426071404281484,0.046108434788454944,0.012733760600103006
2013-05-31,0.09813461618543196,-0.09926778661504487,-0.07334889334225814,-0.08489548226703048,-0.05313235914589365,-0.10346715433018039,-0.1098654409814177,-0.012035582205326634,-0.12057796959375744,0.015216700138685813,0.0205245420207405,-0.027465855839285735,-0.03228838644023879,0.09121145957858623,0.023278392259215908,0.052420841834498244,0.05407090614525356,-0.05540041018800257,0.05366555020375241,0.059217552426526154,-0.06302487030866377,-0.0565871380883467,0.04768984589214664,0.01460150039394037,0.06670947870347321,-0.02607362128362012,-0.06842988381646431,-0.03639086038502559,0.030195623868043864,-0.03876876614814195,-0.01275947717013648,0.015666448617128292,-0.1038608105417087,0.03189178495460965,-0.092527298503017,-0.04462579237151054,-0.11596731619229206,-0.0714727998037541,-0.08400006439534269,-0.07787717783803849,-0.018193246883655867,0.025203427350469987,0.05668366220544274,-0.004316385847139781,0.021458703981136917,0.05708262166475486,-0.10932177576735991,0.07435035532406564,0.0016327205465807015,-0.04471126669490122,-0.08003132910889343,-0.04734015827198923,-0.04135208295474291,-0.02791115873638561,-0.04142359878817614,0.045333927588309564,-0.023725550522532668,-0.045389149953135366,0.026484249559506345,-0.012673121513655294,-0.020828084058746255,-0.05502469461879822,0.012512043496384129,-0.0792966965334505,0.01202643093003175,-0.01219098141812558,0.02047831704049008,-0.044073833975272425,-0.056966344975000416,0.02304586869514602,-0.000683616471270021,0.05324277189091209,-0.023324664792730987,0.07519569763448808,-0.08329996448049815,0.004672736072937944,0.03721949724025264,0.04478169551448863,0.03718559623906037,-0.07405072842235727,-0.02647862032039372,-0.1281320745277057,0.03892821374296074,-0.013157929597071405,-0.023219699961729123,0.011961086216570216,-0.04952045622754042,-0.0636663235355599,0.017881341883671853,0.0028179130996328627,0.0344383873094225,-0.03983695011388977,0.050407396870913335,0.06754596463501383,-0.08224434406861536,-0.09101554318788918,-0.02725989314068422,-0.09414978572922306,0.0634167192484476,-0.016037480869387277,-0.027567468977601983,0.009722606388599342,-0.004249961039580308,-0.04336112593995334,-0.05943998332788136,-0.018298491434990627,-0.0941513277707633,-0.06639725190729862,-0.08222380820009945,-0.07487201696230184,-0.06765461628719693,-0.07722719953769386,-0.0448570293617816,-0.032961480236827656,0.02400048684315359,-0.0011876586337369321,0.003381495416462821,0.014796410553486794
2013-06-30,-0.003527144797768056,0.03305533712357067,-0.0031194043832307727,0.08303207694380921,0.09779943450419881,-0.043985029440343215,-0.008556595950908852,0.025289764482634203,-0.003688864029782968,-0.03752278941532328,0.03864068852417868,0.017354705021497274,0.062254234883710624,-0.016925683776155998,-0.04554636105216103,0.026000345048993623,-0.07032617132085983,-0.061336233844002996,-0.0013643723342965375,-0.026704991101672015,0.05897590701130717,0.09665588911698308,-0.0405644527955622,0.004415932953834023,0.06195320072155852,0.12123623642037273,0.09711165641001096,0.01966112343781834,0.0763535939977521,0.01155605982761676,0.022671792866306828,-0.0666803670616003,0.0029771609742164085,0.013407581542384639,0.08577797879772553,0.07667972213939711,0.10288661859312198,-0.03256553933315509,-0.009731934872492798,-0.0045344436773397945,-0.020280545151018403,-0.04487205920160009,0.0572120332300069,0.020131631229710956,0.045205390984842664,0.04126157203800351,0.0519863853458713,-0.035546718825598234,0.0942347761712502,-0.031843874100416,-0.0016204991822489356,-0.0883221356938465,0.06359462307273767,0.054700356170356845,0.02306496672735603,-0.015737660712937362,0.02481586661278412,-0.009440718884074495,0.02904245997758026,-0.09893538273879487,0.0006146986262658416,0.029253313854062823,0.0706866480986369,-0.02396860041066662,0.0376374296032177,-0.03628776005660905,0.021670789187353656,0.10421724493746842,0.1304605113869146,0.08583098147306689,0.05946131250056663,0.05990391389749161,0.01680091570395581,0.06369176006835997,0.09305365177472924,0.04478198077966766,0.002303696173211578,0.0027798900744941957,0.08636819548122043,0.0027049890356367623,-0.06031131202541762,0.02930323097423504,0.01889744514506153,-0.04145344238993243,-0.013437570430742563,0.0008744488186936961,-0.0221251100599148,0.07169686153045929,-0.03975918790227417,-0.0032261173687168077,0.02381788361525783,0.03128141920992222,0.05755182984493867,-0.0006001530911463604,-0.0874037855460893,-0.07442725161044883,-0.11976454928261837,0.0252778132610898,0.0863270566852502,0.08004315709625576,0.08765184002992121,0.10256730344413167,0.10270116844073396,0.05289987159008691,-0.04997669738596244,0.08464280817707337,0.013990416518353865,-0.024458011096555876,-0.007894298138296008,0.058035518344161985,0.021050033053409134,-0.008047156905280572,-0.030223806122838814,0.013661632682666403,-0.00524777387233355,0.09552252813379114,-0.022717737511686042,-0.02528438698073676
